2017-06-30 16:21:48.986380: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:48.986422: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:48.986429: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:48.986433: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:48.986437: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:49.366665: I tensorflow/core/common_runtime/gpu/gpu_device.cc:887] Found device 0 with properties: 
name: Tesla K40m
major: 3 minor: 5 memoryClockRate (GHz) 0.8755
pciBusID 0000:81:00.0
Loss: 3.20904
Accuracy: 1.0
Iteration: 1888400
Loss: 5.27401
Accuracy: 1.0
Iteration: 1888500
Loss: 1.31317
Accuracy: 1.0
Independent Test set: 0.9731
Iteration: 1888600
Loss: 4.8785
Accuracy: 1.0
Iteration: 1888700
Loss: 2.30969
Accuracy: 1.0
Iteration: 1888800
Loss: 1.03507
Accuracy: 1.0
Iteration: 1888900
Loss: 13.6649
Accuracy: 0.96
Iteration: 1889000
Loss: 3.6824
Accuracy: 1.0
Independent Test set: 0.9756
Iteration: 1889100
Loss: 19.2318
Accuracy: 0.88
Iteration: 1889200
Loss: 5.07412
Accuracy: 1.0
Iteration: 1889300
Loss: 8.92154
Accuracy: 0.96
Iteration: 1889400
Loss: 11.7845
Accuracy: 0.92
Iteration: 1889500
Loss: 14.7175
Accuracy: 0.92
Independent Test set: 0.9746
Iteration: 1889600
Loss: 3.85296
Accuracy: 1.0
Iteration: 1889700
Loss: 9.16672
Accuracy: 1.0
Iteration: 1889800
Loss: 1.47489
Accuracy: 1.0
Iteration: 1889900
Loss: 4.15391
Accuracy: 1.0
Iteration: 1890000
Loss: 6.7573
Accuracy: 1.0
Independent Test set: 0.9744
Iteration: 1890100
Loss: 1.7179
Accuracy: 1.0
Iteration: 1890200
Loss: 7.44157
Accuracy: 0.96
Iteration: 1890300
Loss: 5.78358
Accuracy: 0.96
Iteration: 1890400
Loss: 6.02424
Accuracy: 1.0
Iteration: 1890500
Loss: 7.32943
Accuracy: 0.96
Independent Test set: 0.975
Iteration: 1890600
Loss: 8.01384
Accuracy: 1.0
Iteration: 1890700
Loss: 2.05027
Accuracy: 1.0
Iteration: 1890800
Loss: 11.2726
Accuracy: 0.96
Iteration: 1890900
Loss: 2.46843
Accuracy: 1.0
Iteration: 1891000
Loss: 5.82196
Accuracy: 1.0
Independent Test set: 0.9741
Iteration: 1891100
Loss: 8.27398
Accuracy: 1.0
Iteration: 1891200
Loss: 6.52396
Accuracy: 0.96
Iteration: 1891300
Loss: 4.92647
Accuracy: 1.0
Iteration: 1891400
Loss: 2.15004
Accuracy: 1.0
Iteration: 1891500
Loss: 1.83536
Accuracy: 1.0
Independent Test set: 0.974
Iteration: 1891600
Loss: 0.919944
Accuracy: 1.0
Iteration: 1891700
Loss: 5.83759
Accuracy: 1.0
Iteration: 1891800
Loss: 2.23633
Accuracy: 1.0
Iteration: 1891900
Loss: 3.85663
Accuracy: 1.0
Iteration: 1892000
Loss: 1.85093
Accuracy: 1.0
Independent Test set: 0.9746
Iteration: 1892100
Loss: 2.06975
Accuracy: 1.0
Iteration: 1892200
Loss: 4.32082
Accuracy: 1.0
Iteration: 1892300
Loss: 5.37257
Accuracy: 1.0
Iteration: 1892400
Loss: 5.11514
Accuracy: 1.0
Iteration: 1892500
Loss: 3.35599
Accuracy: 1.0
Independent Test set: 0.9741
Iteration: 1892600
Loss: 7.34744
Accuracy: 0.96
Iteration: 1892700
Loss: 7.01687
Accuracy: 1.0
Iteration: 1892800
Loss: 6.14255
Accuracy: 1.0
Iteration: 1892900
Loss: 4.21658
Accuracy: 1.0
Iteration: 1893000
Loss: 8.5814
Accuracy: 1.0
Independent Test set: 0.9749
Iteration: 1893100
Loss: 3.11467
Accuracy: 1.0
Iteration: 1893200
Loss: 4.59552
Accuracy: 0.96
Iteration: 1893300
Loss: 8.61131
Accuracy: 0.96
Iteration: 1893400
Loss: 6.20617
Accuracy: 0.96
Iteration: 1893500
Loss: 3.9368
Accuracy: 0.96
Independent Test set: 0.9719
Iteration: 1893600
Loss: 5.65639
Accuracy: 0.96
Iteration: 1893700
Loss: 1.73142
Accuracy: 1.0
Iteration: 1893800
Loss: 5.68238
Accuracy: 1.0
Iteration: 1893900
Loss: 5.22447
Accuracy: 1.0
Iteration: 1894000
Loss: 10.3555
Accuracy: 0.96
Independent Test set: 0.974
Iteration: 1894100
Loss: 3.35222
Accuracy: 1.0
Iteration: 1894200
Loss: 8.40554
Accuracy: 0.96
Iteration: 1894300
Loss: 6.0407
Accuracy: 1.0
Iteration: 1894400
Loss: 8.62699
Accuracy: 0.92
Iteration: 1894500
Loss: 4.7864
Accuracy: 1.0
Independent Test set: 0.9734
Iteration: 1894600
Loss: 2.06784
Accuracy: 1.0
Iteration: 1894700
Loss: 8.43376
Accuracy: 1.0
Iteration: 1894800
Loss: 3.2439
Accuracy: 1.0
Iteration: 1894900
Loss: 3.5351
Accuracy: 1.0
Iteration: 1895000
Loss: 6.35928
Accuracy: 1.0
Independent Test set: 0.9744
Iteration: 1895100
Loss: 3.11434
Accuracy: 1.0
Iteration: 1895200
Loss: 2.18384
Accuracy: 1.0
Iteration: 1895300
Loss: 5.74319
Accuracy: 0.96
Iteration: 1895400
Loss: 8.60047
Accuracy: 0.96
Iteration: 1895500
Loss: 4.38044
Accuracy: 1.0
Independent Test set: 0.9749
Iteration: 1895600
Loss: 5.92842
Accuracy: 1.0
Iteration: 1895700
Loss: 2.22537
Accuracy: 1.0
Iteration: 1895800
Loss: 6.63143
Accuracy: 0.96
Iteration: 1895900
Loss: 5.07245
Accuracy: 1.0
Iteration: 1896000
Loss: 1.87817
Accuracy: 1.0
Independent Test set: 0.9737
Iteration: 1896100
Loss: 6.3745
Accuracy: 0.96
Iteration: 1896200
Loss: 3.8242
Accuracy: 1.0
Iteration: 1896300
Loss: 10.3541
Accuracy: 0.96
Iteration: 1896400
Loss: 9.7515
Accuracy: 0.92
Iteration: 1896500
Loss: 4.89214
Accuracy: 1.0
Independent Test set: 0.9734
Iteration: 1896600
Loss: 2.54237
Accuracy: 1.0
Iteration: 1896700
Loss: 9.6931
Accuracy: 0.96
Iteration: 1896800
Loss: 3.91396
Accuracy: 1.0
Iteration: 1896900
Loss: 1.75997
Accuracy: 1.0
Iteration: 1897000
Loss: 5.4241
Accuracy: 1.0
Independent Test set: 0.9739
Iteration: 1897100
Loss: 1.76075
Accuracy: 1.0
Iteration: 1897200
Loss: 5.48125
Accuracy: 1.0
Iteration: 1897300
Loss: 4.46417
Accuracy: 1.0
Iteration: 1897400
Loss: 13.4725
Accuracy: 0.96
Iteration: 1897500
Loss: 7.8456
Accuracy: 1.0
Independent Test set: 0.9695
Iteration: 1897600
Loss: 5.85954
Accuracy: 0.96
Iteration: 1897700
Loss: 7.27592
Accuracy: 0.96
Iteration: 1897800
Loss: 2.90336
Accuracy: 1.0
Iteration: 1897900
Loss: 2.97394
Accuracy: 1.0
Iteration: 1898000
Loss: 1.4076
Accuracy: 1.0
Independent Test set: 0.9732
Iteration: 1898100
Loss: 7.46496
Accuracy: 0.96
Iteration: 1898200
Loss: 4.96115
Accuracy: 1.0
Iteration: 1898300
Loss: 6.89017
Accuracy: 0.96
Iteration: 1898400
Loss: 7.73095
Accuracy: 0.96
Iteration: 1898500
Loss: 4.92577
Accuracy: 1.0
Independent Test set: 0.9741
Iteration: 1898600
Loss: 7.78842
Accuracy: 1.0
Iteration: 1898700
Loss: 2.95252
Accuracy: 1.0
Iteration: 1898800
Loss: 8.62496
Accuracy: 0.96
Iteration: 1898900
Loss: 9.09426
Accuracy: 1.0
Iteration: 1899000
Loss: 3.2478
Accuracy: 1.0
Independent Test set: 0.9746
Iteration: 1899100
Loss: 6.62062
Accuracy: 1.0
Iteration: 1899200
Loss: 10.1211
Accuracy: 0.96
Iteration: 1899300
Loss: 4.90693
Accuracy: 1.0
Iteration: 1899400
Loss: 4.70624
Accuracy: 1.0
Iteration: 1899500
Loss: 3.58498
Accuracy: 1.0
Independent Test set: 0.9755
Iteration: 1899600
Loss: 6.44588
Accuracy: 1.0
Iteration: 1899700
Loss: 4.16677
Accuracy: 1.0
Iteration: 1899800
Loss: 14.6752
Accuracy: 0.92
Iteration: 1899900
Loss: 6.31423
Accuracy: 1.0
Iteration: 1900000
Loss: 4.09529
Accuracy: 1.0
Independent Test set: 0.9733
Saving model...
./saved/max/model
Iteration: 1900100
Loss: 5.55788
Accuracy: 1.0
Iteration: 1900200
Loss: 4.34197
Accuracy: 1.0
Iteration: 1900300
Loss: 5.53333
Accuracy: 1.0
Iteration: 1900400
Loss: 9.0113
Accuracy: 1.0
Iteration: 1900500
Loss: 3.67537
Accuracy: 1.0
Independent Test set: 0.9719
Iteration: 1900600
Loss: 13.0664
Accuracy: 0.96
Iteration: 1900700
Loss: 3.86407
Accuracy: 1.0
Iteration: 1900800
Loss: 2.36828
Accuracy: 1.0
Iteration: 1900900
Loss: 3.99761
Accuracy: 1.0
Iteration: 1901000
Loss: 1.86575
Accuracy: 1.0
Independent Test set: 0.9737
Iteration: 1901100
Loss: 7.19054
Accuracy: 1.0
Iteration: 1901200
Loss: 7.9115
Accuracy: 1.0
Iteration: 1901300
Loss: 3.63056
Accuracy: 1.0
Iteration: 1901400
Loss: 8.78102
Accuracy: 0.96
Iteration: 1901500
Loss: 8.57052
Accuracy: 0.96
Independent Test set: 0.9734
Iteration: 1901600
Loss: 3.78162
Accuracy: 1.0
Iteration: 1901700
Loss: 3.7588
Accuracy: 1.0
Iteration: 1901800
Loss: 4.42823
Accuracy: 1.0
Iteration: 1901900
Loss: 1.69203
Accuracy: 1.0
Iteration: 1902000
Loss: 9.59177
Accuracy: 1.0
Independent Test set: 0.9734
Iteration: 1902100
Loss: 6.36952
Accuracy: 0.96
Iteration: 1902200
Loss: 10.1471
Accuracy: 0.96
Iteration: 1902300
Loss: 4.27779
Accuracy: 1.0
Iteration: 1902400
Loss: 10.3133
Accuracy: 0.96
Iteration: 1902500
Loss: 7.18483
Accuracy: 1.0
Independent Test set: 0.972
Iteration: 1902600
Loss: 5.16295
Accuracy: 1.0
Iteration: 1902700
Loss: 6.34662
Accuracy: 1.0
Iteration: 1902800
Loss: 4.18375
Accuracy: 1.0
Iteration: 1902900
Loss: 4.25044
Accuracy: 1.0
Iteration: 1903000
Loss: 4.82214
Accuracy: 0.96
Independent Test set: 0.9734
Iteration: 1903100
Loss: 3.54558
Accuracy: 1.0
Iteration: 1903200
Loss: 2.58135
Accuracy: 1.0
Iteration: 1903300
Loss: 5.98979
Accuracy: 1.0
Iteration: 1903400
Loss: 2.87727
Accuracy: 1.0
Iteration: 1903500
Loss: 7.35481
Accuracy: 0.96
Independent Test set: 0.974
Iteration: 1903600
Loss: 11.0459
Accuracy: 0.96
Iteration: 1903700
Loss: 2.3255
Accuracy: 1.0
Iteration: 1903800
Loss: 1.24988
Accuracy: 1.0
Iteration: 1903900
Loss: 15.4635
Accuracy: 0.88
Iteration: 1904000
Loss: 8.39398
Accuracy: 1.0
Independent Test set: 0.9742
Iteration: 1904100
Loss: 7.00681
Accuracy: 0.96
Iteration: 1904200
Loss: 3.42479
Accuracy: 1.0
Iteration: 1904300
Loss: 7.02755
Accuracy: 0.96
Iteration: 1904400
Loss: 8.19748
Accuracy: 0.96
Iteration: 1904500
Loss: 3.26365
Accuracy: 1.0
Independent Test set: 0.9741
Iteration: 1904600
Loss: 6.66383
Accuracy: 0.96
Iteration: 1904700
Loss: 4.96054
Accuracy: 1.0
Iteration: 1904800
Loss: 12.2137
Accuracy: 0.96
Iteration: 1904900
Loss: 9.74754
Accuracy: 0.92
Iteration: 1905000
Loss: 6.84093
Accuracy: 0.96
Independent Test set: 0.9747
Iteration: 1905100
Loss: 5.21678
Accuracy: 0.96
Iteration: 1905200
Loss: 2.25528
Accuracy: 1.0
Iteration: 1905300
Loss: 7.0618
Accuracy: 1.0
Iteration: 1905400
Loss: 1.52333
Accuracy: 1.0
Iteration: 1905500
Loss: 4.61965
Accuracy: 1.0
Independent Test set: 0.9703
Iteration: 1905600
Loss: 6.83868
Accuracy: 1.0
Iteration: 1905700
Loss: 2.56403
Accuracy: 1.0
Iteration: 1905800
Loss: 9.26826
Accuracy: 0.96
Iteration: 1905900
Loss: 4.68652
Accuracy: 1.0
Iteration: 1906000
Loss: 6.68426
Accuracy: 1.0
Independent Test set: 0.9739
Iteration: 1906100
Loss: 3.24989
Accuracy: 1.0
Iteration: 1906200
Loss: 4.69276
Accuracy: 1.0
Iteration: 1906300
Loss: 11.5935
Accuracy: 0.96
Iteration: 1906400
Loss: 12.3176
Accuracy: 0.92
Iteration: 1906500
Loss: 3.49425
Accuracy: 1.0
Independent Test set: 0.9741
Iteration: 1906600
Loss: 12.6232
Accuracy: 1.0
Iteration: 1906700
Loss: 4.30256
Accuracy: 1.0
Iteration: 1906800
Loss: 5.29271
Accuracy: 1.0
Iteration: 1906900
Loss: 4.92002
Accuracy: 1.0
Iteration: 1907000
Loss: 4.74827
Accuracy: 1.0
Independent Test set: 0.9736
Iteration: 1907100
Loss: 5.09433
Accuracy: 1.0
Iteration: 1907200
Loss: 8.45279
Accuracy: 0.96
Iteration: 1907300
Loss: 3.50434
Accuracy: 1.0
Iteration: 1907400
Loss: 5.06702
Accuracy: 1.0
Iteration: 1907500
Loss: 8.11905
Accuracy: 1.0
Independent Test set: 0.9736
Iteration: 1907600
Loss: 11.573
Accuracy: 0.96
Iteration: 1907700
Loss: 2.87809
Accuracy: 1.0
Iteration: 1907800
Loss: 2.97868
Accuracy: 1.0
Iteration: 1907900
Loss: 5.50289
Accuracy: 0.96
Iteration: 1908000
Loss: 6.50754
Accuracy: 0.96
Independent Test set: 0.974
Iteration: 1908100
Loss: 6.19729
Accuracy: 1.0
Iteration: 1908200
Loss: 3.20661
Accuracy: 1.0
Iteration: 1908300
Loss: 2.95273
Accuracy: 1.0
Iteration: 1908400
Loss: 5.59729
Accuracy: 0.96
Iteration: 1908500
Loss: 5.42806
Accuracy: 0.96
Independent Test set: 0.9747
Iteration: 1908600
Loss: 3.07422
Accuracy: 1.0
Iteration: 1908700
Loss: 3.23576
Accuracy: 1.0
Iteration: 1908800
Loss: 4.20694
Accuracy: 1.0
Iteration: 1908900
Loss: 5.52354
Accuracy: 1.0
Iteration: 1909000
Loss: 2.63852
Accuracy: 1.0
Independent Test set: 0.9741
Iteration: 1909100
Loss: 1.74236
Accuracy: 1.0
Iteration: 1909200
Loss: 3.57504
Accuracy: 1.0
Iteration: 1909300
Loss: 2.25012
Accuracy: 1.0
Iteration: 1909400
Loss: 10.5822
Accuracy: 0.92
Iteration: 1909500
Loss: 3.58324
Accuracy: 1.0
Independent Test set: 0.9742
Iteration: 1909600
Loss: 1.8868
Accuracy: 1.0
Iteration: 1909700
Loss: 9.20354
Accuracy: 0.96
Iteration: 1909800
Loss: 5.09327
Accuracy: 1.0
Iteration: 1909900
Loss: 3.10545
Accuracy: 1.0
Iteration: 1910000
Loss: 4.73794
Accuracy: 0.96
Independent Test set: 0.9737
Iteration: 1910100
Loss: 3.52849
Accuracy: 1.0
Iteration: 1910200
Loss: 3.26596
Accuracy: 1.0
Iteration: 1910300
Loss: 15.2736
Accuracy: 0.92
Iteration: 1910400
Loss: 5.2824
Accuracy: 1.0
Iteration: 1910500
Loss: 5.85411
Accuracy: 1.0
Independent Test set: 0.9693
Iteration: 1910600
Loss: 6.28823
Accuracy: 1.0
Iteration: 1910700
Loss: 1.43109
Accuracy: 1.0
Iteration: 1910800
Loss: 7.42501
Accuracy: 1.0
Iteration: 1910900
Loss: 8.4034
Accuracy: 0.96
Iteration: 1911000
Loss: 5.88184
Accuracy: 1.0
Independent Test set: 0.9728
Iteration: 1911100
Loss: 11.4244
Accuracy: 0.96
Iteration: 1911200
Loss: 3.97316
Accuracy: 0.96
Iteration: 1911300
Loss: 2.60867
Accuracy: 1.0
Iteration: 1911400
Loss: 2.52017
Accuracy: 1.0
Iteration: 1911500
Loss: 6.55178
Accuracy: 1.0
Independent Test set: 0.9741
Iteration: 1911600
Loss: 2.07626
Accuracy: 1.0
Iteration: 1911700
Loss: 4.68677
Accuracy: 1.0
Iteration: 1911800
Loss: 7.97982
Accuracy: 0.96
Iteration: 1911900
Loss: 7.65146
Accuracy: 0.92
Iteration: 1912000
Loss: 9.67108
Accuracy: 0.96
Independent Test set: 0.9751
Iteration: 1912100
Loss: 6.01901
Accuracy: 0.96
Iteration: 1912200
Loss: 3.15951
Accuracy: 1.0
Iteration: 1912300
Loss: 12.1492
Accuracy: 0.96
Iteration: 1912400
Loss: 6.06348
Accuracy: 0.96
Iteration: 1912500
Loss: 2.13983
Accuracy: 1.0
Independent Test set: 0.9747
Iteration: 1912600
Loss: 8.52297
Accuracy: 1.0
Iteration: 1912700
Loss: 4.4716
Accuracy: 1.0
Iteration: 1912800
Loss: 8.13242
Accuracy: 0.96
Iteration: 1912900
Loss: 4.30047
Accuracy: 1.0
Iteration: 1913000
Loss: 2.8307
Accuracy: 1.0
Independent Test set: 0.9744
Iteration: 1913100
Loss: 5.58699
Accuracy: 0.96
Iteration: 1913200
Loss: 1.5356
Accuracy: 1.0
Iteration: 1913300
Loss: 10.3762
Accuracy: 0.92
Iteration: 1913400
Loss: 5.7397
Accuracy: 1.0
Iteration: 1913500
Loss: 10.8625
Accuracy: 0.96
Independent Test set: 0.9736
Iteration: 1913600
Loss: 5.92094
Accuracy: 0.96
Iteration: 1913700
Loss: 13.3082
Accuracy: 0.88
Iteration: 1913800
Loss: 9.93739
Accuracy: 0.92
Iteration: 1913900
Loss: 9.75273
Accuracy: 0.96
Iteration: 1914000
Loss: 3.02576
Accuracy: 1.0
Independent Test set: 0.9729
Iteration: 1914100
Loss: 3.53154
Accuracy: 1.0
Iteration: 1914200
Loss: 3.86582
Accuracy: 1.0
Iteration: 1914300
Loss: 2.37693
Accuracy: 1.0
Iteration: 1914400
Loss: 4.63462
Accuracy: 1.0
Iteration: 1914500
Loss: 5.57161
Accuracy: 0.96
Independent Test set: 0.9747
Iteration: 1914600
Loss: 10.571
Accuracy: 0.96
Iteration: 1914700
Loss: 5.23803
Accuracy: 0.96
Iteration: 1914800
Loss: 2.98384
Accuracy: 1.0
Iteration: 1914900
Loss: 5.8923
Accuracy: 1.0
Iteration: 1915000
Loss: 12.8522
Accuracy: 0.96
Independent Test set: 0.9748
Iteration: 1915100
Loss: 3.65973
Accuracy: 1.0
Iteration: 1915200
Loss: 2.77776
Accuracy: 1.0
Iteration: 1915300
Loss: 3.13035
Accuracy: 1.0
Iteration: 1915400
Loss: 2.34546
Accuracy: 1.0
Iteration: 1915500
Loss: 2.63746
Accuracy: 1.0
Independent Test set: 0.9737
Iteration: 1915600
Loss: 11.4281
Accuracy: 0.92
Iteration: 1915700
Loss: 5.03709
Accuracy: 1.0
Iteration: 1915800
Loss: 1.37876
Accuracy: 1.0
Iteration: 1915900
Loss: 6.61985
Accuracy: 1.0
Iteration: 1916000
Loss: 9.63482
Accuracy: 0.96
Independent Test set: 0.9718
Iteration: 1916100
Loss: 9.76081
Accuracy: 0.96
Iteration: 1916200
Loss: 6.44081
Accuracy: 1.0
Iteration: 1916300
Loss: 8.50348
Accuracy: 0.96
Iteration: 1916400
Loss: 5.9736
Accuracy: 1.0
Iteration: 1916500
Loss: 4.68084
Accuracy: 1.0
Independent Test set: 0.9728
Iteration: 1916600
Loss: 2.19961
Accuracy: 1.0
Iteration: 1916700
Loss: 7.53009
Accuracy: 1.0
Iteration: 1916800
Loss: 12.3626
Accuracy: 0.96
Iteration: 1916900
Loss: 5.0892
Accuracy: 0.96
Iteration: 1917000
Loss: 7.95015
Accuracy: 0.96
Independent Test set: 0.9742
Iteration: 1917100
Loss: 8.97346
Accuracy: 0.96
Iteration: 1917200
Loss: 6.69146
Accuracy: 0.96
Iteration: 1917300
Loss: 3.06105
Accuracy: 1.0
Iteration: 1917400
Loss: 4.93771
Accuracy: 1.0
Iteration: 1917500
Loss: 4.11563
Accuracy: 1.0
Independent Test set: 0.9738
Iteration: 1917600
Loss: 6.9816
Accuracy: 0.96
Iteration: 1917700
Loss: 15.9908
Accuracy: 0.92
Iteration: 1917800
Loss: 7.74111
Accuracy: 0.96
Iteration: 1917900
Loss: 7.02221
Accuracy: 1.0
Iteration: 1918000
Loss: 3.89827
Accuracy: 1.0
Independent Test set: 0.975
Iteration: 1918100
Loss: 3.46339
Accuracy: 1.0
Iteration: 1918200
Loss: 3.6631
Accuracy: 1.0
Iteration: 1918300
Loss: 4.966
Accuracy: 1.0
Iteration: 1918400
Loss: 1.76912
Accuracy: 1.0
Iteration: 1918500
Loss: 3.17984
Accuracy: 1.0
Independent Test set: 0.9749
Iteration: 1918600
Loss: 6.253
Accuracy: 0.96
Iteration: 1918700
Loss: 2.99223
Accuracy: 1.0
Iteration: 1918800
Loss: 3.80071
Accuracy: 1.0
Iteration: 1918900
Loss: 6.16107
Accuracy: 1.0
Iteration: 1919000
Loss: 6.25601
Accuracy: 0.96
Independent Test set: 0.9747
Iteration: 1919100
Loss: 6.0382
Accuracy: 1.0
Iteration: 1919200
Loss: 2.82194
Accuracy: 1.0
Iteration: 1919300
Loss: 17.5622
Accuracy: 0.88
Iteration: 1919400
Loss: 2.43898
Accuracy: 1.0
Iteration: 1919500
Loss: 5.46308
Accuracy: 0.96
Independent Test set: 0.9734
Iteration: 1919600
Loss: 3.41884
Accuracy: 1.0
Iteration: 1919700
Loss: 10.6275
Accuracy: 0.96
Iteration: 1919800
Loss: 4.80372
Accuracy: 1.0
Iteration: 1919900
Loss: 12.8114
Accuracy: 0.96
Iteration: 1920000
Loss: 8.2607
Accuracy: 1.0
Independent Test set: 0.9741
Iteration: 1920100
Loss: 18.4053
Accuracy: 0.92
Iteration: 1920200
Loss: 5.44916
Accuracy: 1.0
Iteration: 1920300
Loss: 6.79788
Accuracy: 0.96
Iteration: 1920400
Loss: 12.1274
Accuracy: 0.92
Iteration: 1920500
Loss: 2.82074
Accuracy: 1.0
Independent Test set: 0.9746
Iteration: 1920600
Loss: 4.26848
Accuracy: 1.0
Iteration: 1920700
Loss: 11.1414
Accuracy: 0.92
Iteration: 1920800
Loss: 5.29243
Accuracy: 1.0
Iteration: 1920900
Loss: 6.87054
Accuracy: 1.0
Iteration: 1921000
Loss: 3.1635
Accuracy: 1.0
Independent Test set: 0.9736
Iteration: 1921100
Loss: 4.82663
Accuracy: 1.0
Iteration: 1921200
Loss: 1.1765
Accuracy: 1.0
Iteration: 1921300
Loss: 3.50549
Accuracy: 1.0
Iteration: 1921400
Loss: 6.37246
Accuracy: 1.0
Iteration: 1921500
Loss: 4.00976
Accuracy: 1.0
Independent Test set: 0.9682
Iteration: 1921600
Loss: 5.0815
Accuracy: 1.0
Iteration: 1921700
Loss: 2.24205
Accuracy: 1.0
Iteration: 1921800
Loss: 5.62437
Accuracy: 1.0
Iteration: 1921900
Loss: 12.0603
Accuracy: 0.92
Iteration: 1922000
Loss: 10.906
Accuracy: 0.96
Independent Test set: 0.974
Iteration: 1922100
Loss: 8.68067
Accuracy: 0.96
Iteration: 1922200
Loss: 13.7353
Accuracy: 0.96
Iteration: 1922300
Loss: 4.5007
Accuracy: 0.96
Iteration: 1922400
Loss: 6.69296
Accuracy: 1.0
Iteration: 1922500
Loss: 5.25016
Accuracy: 1.0
Independent Test set: 0.9731
Iteration: 1922600
Loss: 6.82582
Accuracy: 0.96
Iteration: 1922700
Loss: 4.7725
Accuracy: 0.96
Iteration: 1922800
Loss: 4.33619
Accuracy: 1.0
Iteration: 1922900
Loss: 5.45161
Accuracy: 1.0
Iteration: 1923000
Loss: 12.9475
Accuracy: 0.96
Independent Test set: 0.9739
Iteration: 1923100
Loss: 3.88664
Accuracy: 1.0
Iteration: 1923200
Loss: 11.5242
Accuracy: 0.96
Iteration: 1923300
Loss: 6.27673
Accuracy: 1.0
Iteration: 1923400
Loss: 4.43679
Accuracy: 1.0
Iteration: 1923500
Loss: 5.70563
Accuracy: 0.96
Independent Test set: 0.9733
Iteration: 1923600
Loss: 2.09651
Accuracy: 1.0
Iteration: 1923700
Loss: 16.7691
Accuracy: 0.92
Iteration: 1923800
Loss: 5.54195
Accuracy: 1.0
Iteration: 1923900
Loss: 9.38239
Accuracy: 0.92
Iteration: 1924000
Loss: 2.21274
Accuracy: 1.0
Independent Test set: 0.9747
Iteration: 1924100
Loss: 8.97457
Accuracy: 0.96
Iteration: 1924200
Loss: 3.97038
Accuracy: 0.96
Iteration: 1924300
Loss: 10.8205
Accuracy: 0.92
Iteration: 1924400
Loss: 14.9775
Accuracy: 0.92
Iteration: 1924500
Loss: 5.70225
Accuracy: 1.0
Independent Test set: 0.9749
Iteration: 1924600
Loss: 1.81047
Accuracy: 1.0
Iteration: 1924700
Loss: 1.10788
Accuracy: 1.0
Iteration: 1924800
Loss: 3.31568
Accuracy: 1.0
Iteration: 1924900
Loss: 5.21708
Accuracy: 1.0
Iteration: 1925000
Loss: 8.37526
Accuracy: 0.96
Independent Test set: 0.9744
Iteration: 1925100
Loss: 4.91507
Accuracy: 0.96
Iteration: 1925200
Loss: 3.37179
Accuracy: 1.0
Iteration: 1925300
Loss: 9.18661
Accuracy: 0.96
Iteration: 1925400
Loss: 2.84476
Accuracy: 1.0
Iteration: 1925500
Loss: 3.70759
Accuracy: 1.0
Independent Test set: 0.9745
Iteration: 1925600
Loss: 10.0632
Accuracy: 0.96
Iteration: 1925700
Loss: 3.0407
Accuracy: 1.0
Iteration: 1925800
Loss: 2.02255
Accuracy: 1.0
Iteration: 1925900
Loss: 5.42755
Accuracy: 1.0
Iteration: 1926000
Loss: 7.85717
Accuracy: 0.96
Independent Test set: 0.9751
Iteration: 1926100
Loss: 2.99132
Accuracy: 1.0
Iteration: 1926200
Loss: 6.01207
Accuracy: 1.0
Iteration: 1926300
Loss: 10.468
Accuracy: 1.0
Iteration: 1926400
Loss: 15.775
Accuracy: 0.92
Iteration: 1926500
Loss: 7.25921
Accuracy: 0.96
Independent Test set: 0.9708
Iteration: 1926600
Loss: 11.1552
Accuracy: 0.92
Iteration: 1926700
Loss: 6.64489
Accuracy: 0.92
Iteration: 1926800
Loss: 7.91677
Accuracy: 1.0
Iteration: 1926900
Loss: 3.74351
Accuracy: 1.0
Iteration: 1927000
Loss: 5.81365
Accuracy: 0.96
Independent Test set: 0.9744
Iteration: 1927100
Loss: 8.26839
Accuracy: 1.0
Iteration: 1927200
Loss: 6.33105
Accuracy: 0.96
Iteration: 1927300
Loss: 5.48011
Accuracy: 1.0
Iteration: 1927400
Loss: 16.1345
Accuracy: 0.88
Iteration: 1927500
Loss: 9.58158
Accuracy: 0.96
Independent Test set: 0.9746
Iteration: 1927600
Loss: 13.1169
Accuracy: 0.88
Iteration: 1927700
Loss: 2.27314
Accuracy: 1.0
Iteration: 1927800
Loss: 4.31324
Accuracy: 1.0
Iteration: 1927900
Loss: 7.0719
Accuracy: 1.0
Iteration: 1928000
Loss: 11.5141
Accuracy: 0.96
Independent Test set: 0.9735
Iteration: 1928100
Loss: 10.7589
Accuracy: 0.92
Iteration: 1928200
Loss: 4.6927
Accuracy: 1.0
Iteration: 1928300
